threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,brier,experiment,model
0.45999999999999985,0.9834058759521219,0.8333333333333334,0.39325842696629215,0.5343511450381679,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.46999999999999986,0.9834058759521219,0.8333333333333334,0.39325842696629215,0.5343511450381679,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.47999999999999976,0.983949945593036,0.875,0.39325842696629215,0.5426356589147286,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.48999999999999977,0.9834058759521219,0.868421052631579,0.3707865168539326,0.5196850393700787,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.4999999999999998,0.9834058759521219,0.8888888888888888,0.3595505617977528,0.512,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5099999999999998,0.9834058759521219,0.9117647058823529,0.34831460674157305,0.5040650406504065,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5199999999999998,0.9836779107725789,0.9393939393939394,0.34831460674157305,0.5081967213114754,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5299999999999998,0.9834058759521219,0.9375,0.33707865168539325,0.49586776859504134,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5399999999999998,0.9831338411316648,0.9354838709677419,0.3258426966292135,0.48333333333333334,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5499999999999998,0.9834058759521219,0.9666666666666667,0.3258426966292135,0.48739495798319327,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5599999999999997,0.9831338411316648,0.9655172413793104,0.3146067415730337,0.4745762711864407,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5699999999999997,0.9825897714907508,0.9629629629629629,0.29213483146067415,0.4482758620689655,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5799999999999997,0.9823177366702938,0.9615384615384616,0.2808988764044944,0.43478260869565216,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5899999999999997,0.9823177366702938,0.9615384615384616,0.2808988764044944,0.43478260869565216,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.5999999999999998,0.9817736670293797,0.9583333333333334,0.25842696629213485,0.40707964601769914,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6099999999999998,0.9820457018498367,1.0,0.25842696629213485,0.4107142857142857,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6199999999999998,0.9820457018498367,1.0,0.25842696629213485,0.4107142857142857,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
